timestamp,total_electricity_kwh,solar_generation_kwh,water_consumption_l,co2_emissions_kg,co2_saved_kg,temperature,is_weekend,sustainability_score
2026-02-03 03:32:27.475937,23.7,0.0,494,19.43,0.0,14.5,0,43.6
2026-02-03 04:32:27.475937,22.74,0.0,556,18.65,0.0,16.8,0,39.6
2026-02-03 05:32:27.475937,22.57,0.0,382,18.5,0.0,17.9,0,48.0
2026-02-03 06:32:27.475937,23.98,0.0,563,19.67,0.0,18.5,0,39.7
2026-02-03 07:32:27.475937,22.97,0.0,559,18.84,0.0,18.6,0,42.8
2026-02-03 08:32:27.475937,115.23,3.65,2787,94.49,2.99,19.6,0,25.6
2026-02-03 09:32:27.475937,114.57,7.39,2907,93.95,6.06,21.9,0,29.5
2026-02-03 10:32:27.475937,112.62,10.18,2907,92.35,8.35,21.6,0,29.5
2026-02-03 11:32:27.475937,113.06,14.17,2666,92.71,11.62,19.3,0,33.7
2026-02-03 12:32:27.475937,114.98,12.34,3445,94.28,10.12,24.6,0,31.1
2026-02-03 13:32:27.475937,114.29,10.35,2342,93.72,8.49,24.8,0,33.6
2026-02-03 14:32:27.475937,113.96,11.91,3296,93.45,9.77,24.2,0,30.6
2026-02-03 15:32:27.475937,114.64,6.59,3476,94.01,5.4,21.5,0,24.6
2026-02-03 16:32:27.475937,113.32,4.06,2702,92.93,3.33,22.2,0,24.3
2026-02-03 17:32:27.475937,113.95,0.0,3526,93.44,0.0,19.6,0,23.0
2026-02-03 18:32:27.475937,113.12,0.0,3190,92.76,0.0,19.3,0,19.0
2026-02-03 19:32:27.475937,23.22,0.0,561,19.04,0.0,17.6,0,44.5
2026-02-03 20:32:27.475937,24.66,0.0,412,20.22,0.0,17.0,0,46.0
2026-02-03 21:32:27.475937,23.77,0.0,595,19.49,0.0,12.9,0,44.1
2026-02-03 22:32:27.475937,24.27,0.0,550,19.9,0.0,12.4,0,43.9
2026-02-03 23:32:27.475937,23.51,0.0,459,19.28,0.0,12.7,0,47.7
2026-02-04 00:32:27.475937,24.44,0.0,493,20.04,0.0,13.5,0,47.1
2026-02-04 01:32:27.475937,23.62,0.0,496,19.37,0.0,12.2,0,46.6
2026-02-04 02:32:27.475937,23.26,0.0,495,19.07,0.0,12.6,0,46.1
2026-02-04 03:32:27.475937,23.99,0.0,506,19.67,0.0,14.9,0,47.1
2026-02-04 04:32:27.475937,23.98,0.0,433,19.66,0.0,15.7,0,45.5
2026-02-04 05:32:27.475937,24.45,0.0,619,20.05,0.0,14.9,0,48.6
2026-02-04 06:32:27.475937,23.04,0.0,586,18.89,0.0,15.7,0,43.5
2026-02-04 07:32:27.475937,24.37,0.0,515,19.98,0.0,19.8,0,39.0
2026-02-04 08:32:27.475937,114.56,3.63,3493,93.94,2.98,19.4,0,25.2
2026-02-04 09:32:27.475937,113.7,7.7,2987,93.23,6.31,19.8,0,30.6
2026-02-04 10:32:27.475937,114.49,10.68,3353,93.88,8.76,22.9,0,31.6
2026-02-04 11:32:27.475937,112.88,13.72,2865,92.56,11.25,23.4,0,34.4
2026-02-04 12:32:27.475937,114.41,10.58,3163,93.82,8.68,22.2,0,27.1
2026-02-04 13:32:27.475937,114.7,10.25,2791,94.05,8.4,23.5,0,31.6
2026-02-04 14:32:27.475937,114.23,8.88,3179,93.67,7.28,21.5,0,34.4
2026-02-04 15:32:27.475937,113.71,7.94,2836,93.24,6.51,20.4,0,24.5
2026-02-04 16:32:27.475937,112.42,3.48,3570,92.19,2.85,21.0,0,31.4
2026-02-04 17:32:27.475937,112.29,0.0,3345,92.07,0.0,18.2,0,20.9
2026-02-04 18:32:27.475937,113.53,0.0,3057,93.1,0.0,17.3,0,18.2
2026-02-04 19:32:27.475937,23.91,0.0,574,19.61,0.0,16.2,0,44.0
2026-02-04 20:32:27.475937,23.62,0.0,314,19.37,0.0,16.9,0,47.0
2026-02-04 21:32:27.475937,24.31,0.0,652,19.94,0.0,14.8,0,42.6
2026-02-04 22:32:27.475937,25.48,0.0,417,20.89,0.0,13.3,0,46.7
2026-02-04 23:32:27.475937,22.42,0.0,527,18.38,0.0,12.8,0,46.6
2026-02-05 00:32:27.475937,24.05,0.0,518,19.72,0.0,11.5,0,43.3
2026-02-05 01:32:27.475937,24.09,0.0,474,19.76,0.0,13.7,0,38.5
2026-02-05 02:32:27.475937,24.33,0.0,516,19.95,0.0,13.6,0,41.8
2026-02-05 03:32:27.475937,24.73,0.0,554,20.28,0.0,13.1,0,47.1
2026-02-05 04:32:27.475937,23.65,0.0,453,19.39,0.0,15.2,0,45.5
2026-02-05 05:32:27.475937,23.29,0.0,536,19.1,0.0,17.1,0,41.4
2026-02-05 06:32:27.475937,22.92,0.0,515,18.8,0.0,19.3,0,42.1
2026-02-05 07:32:27.475937,24.32,0.0,510,19.94,0.0,19.3,0,46.1
2026-02-05 08:32:27.475937,113.17,3.96,2440,92.8,3.25,20.5,0,26.6
2026-02-05 09:32:27.475937,114.39,6.82,3290,93.8,5.59,22.9,0,24.1
2026-02-05 10:32:27.475937,113.79,9.58,3162,93.3,7.86,21.7,0,37.5
2026-02-05 11:32:27.475937,114.26,13.55,2945,93.7,11.11,23.2,0,35.3
2026-02-05 12:32:27.475937,114.12,10.84,3297,93.58,8.89,24.4,0,29.5
2026-02-05 13:32:27.475937,112.64,14.24,2836,92.36,11.68,21.9,0,34.0
2026-02-05 14:32:27.475937,113.76,8.61,3162,93.29,7.06,20.7,0,32.9
2026-02-05 15:32:27.475937,112.9,6.84,3791,92.58,5.61,22.2,0,24.7
2026-02-05 16:32:27.475937,113.68,3.35,2582,93.22,2.75,18.8,0,26.2
2026-02-05 17:32:27.475937,113.5,0.0,3379,93.07,0.0,19.6,0,25.0
2026-02-05 18:32:27.475937,114.35,0.0,3306,93.77,0.0,18.6,0,20.1
2026-02-05 19:32:27.475937,24.02,0.0,394,19.7,0.0,17.7,0,47.7
2026-02-05 20:32:27.475937,23.15,0.0,536,18.98,0.0,16.0,0,46.4
2026-02-05 21:32:27.475937,23.31,0.0,365,19.11,0.0,15.8,0,42.3
2026-02-05 22:32:27.475937,23.54,0.0,391,19.3,0.0,13.8,0,46.8
2026-02-05 23:32:27.475937,24.11,0.0,396,19.77,0.0,11.7,0,39.7
2026-02-06 00:32:27.475937,22.04,0.0,579,18.07,0.0,13.3,0,47.0
2026-02-06 01:32:27.475937,23.11,0.0,467,18.95,0.0,12.7,0,42.1
2026-02-06 02:32:27.475937,25.11,0.0,533,20.59,0.0,13.1,0,42.6
2026-02-06 03:32:27.475937,22.95,0.0,383,18.82,0.0,15.2,0,42.8
2026-02-06 04:32:27.475937,23.95,0.0,710,19.64,0.0,14.5,0,50.5
2026-02-06 05:32:27.475937,23.25,0.0,466,19.06,0.0,15.7,0,36.5
2026-02-06 06:32:27.475937,23.78,0.0,459,19.5,0.0,18.2,0,53.1
2026-02-06 07:32:27.475937,25.61,0.0,410,21.0,0.0,20.9,0,42.9
2026-02-06 08:32:27.475937,112.85,4.61,3023,92.54,3.78,20.5,0,26.0
2026-02-06 09:32:27.475937,113.29,7.23,3368,92.9,5.93,20.5,0,27.6
2026-02-06 10:32:27.475937,115.09,8.68,2916,94.37,7.12,24.2,0,26.6
2026-02-06 11:32:27.475937,114.6,12.48,3057,93.97,10.23,24.1,0,33.7
2026-02-06 12:32:27.475937,113.68,11.49,2983,93.22,9.42,21.4,0,29.1
2026-02-06 13:32:27.475937,116.89,13.62,2821,95.85,11.17,24.5,0,38.3
2026-02-06 14:32:27.475937,115.14,10.22,2758,94.42,8.38,24.7,0,26.1
2026-02-06 15:32:27.475937,113.42,7.2,2469,93.01,5.9,22.5,0,33.4
2026-02-06 16:32:27.475937,115.28,3.6,2807,94.53,2.95,22.3,0,20.6
2026-02-06 17:32:27.475937,115.24,0.0,2966,94.49,0.0,21.9,0,24.2
2026-02-06 18:32:27.475937,113.49,0.0,2889,93.06,0.0,17.2,0,25.4
2026-02-06 19:32:27.475937,24.58,0.0,630,20.15,0.0,17.1,0,40.1
2026-02-06 20:32:27.475937,24.3,0.0,511,19.93,0.0,16.3,0,41.2
2026-02-06 21:32:27.475937,24.14,0.0,563,19.79,0.0,15.7,0,45.8
2026-02-06 22:32:27.475937,23.12,0.0,423,18.96,0.0,13.0,0,43.2
2026-02-06 23:32:27.475937,23.38,0.0,553,19.17,0.0,13.3,0,44.9
2026-02-07 00:32:27.475937,21.63,0.0,806,17.74,0.0,12.6,1,42.7
2026-02-07 01:32:27.475937,23.69,0.0,982,19.43,0.0,13.4,1,46.9
2026-02-07 02:32:27.475937,22.39,0.0,632,18.36,0.0,14.0,1,44.1
2026-02-07 03:32:27.475937,22.74,0.0,857,18.65,0.0,15.3,1,47.2
2026-02-07 04:32:27.475937,22.17,0.0,730,18.18,0.0,15.7,1,47.7
2026-02-07 05:32:27.475937,22.7,0.0,802,18.62,0.0,18.8,1,44.3
2026-02-07 06:32:27.475937,22.01,0.0,693,18.05,0.0,19.5,1,39.2
2026-02-07 07:32:27.475937,23.0,0.0,818,18.86,0.0,18.1,1,49.0
2026-02-07 08:32:27.475937,22.88,4.35,954,18.76,3.57,21.1,1,67.8
2026-02-07 09:32:27.475937,20.87,7.56,713,17.12,6.2,22.8,1,81.9
2026-02-07 10:32:27.475937,22.69,10.05,712,18.6,8.24,21.6,1,83.1
2026-02-07 11:32:27.475937,20.73,11.06,609,17.0,9.07,24.1,1,100.0
2026-02-07 12:32:27.475937,21.82,14.19,726,17.89,11.64,21.8,1,100.0
2026-02-07 13:32:27.475937,22.37,13.37,716,18.35,10.96,22.6,1,100.0
2026-02-07 14:32:27.475937,21.61,9.5,947,17.72,7.79,24.1,1,87.3
2026-02-07 15:32:27.475937,22.92,7.01,890,18.79,5.75,21.0,1,75.1
2026-02-07 16:32:27.475937,21.09,4.53,716,17.3,3.71,20.8,1,62.2
2026-02-07 17:32:27.475937,21.88,0.0,643,17.94,0.0,20.1,1,48.8
2026-02-07 18:32:27.475937,21.57,0.0,641,17.68,0.0,17.0,1,44.3
2026-02-07 19:32:27.475937,22.14,0.0,819,18.16,0.0,16.1,1,47.8
2026-02-07 20:32:27.475937,20.03,0.0,783,16.43,0.0,15.1,1,39.4
2026-02-07 21:32:27.475937,21.81,0.0,752,17.89,0.0,14.1,1,44.8
2026-02-07 22:32:27.475937,21.21,0.0,941,17.39,0.0,13.0,1,44.6
2026-02-07 23:32:27.475937,23.54,0.0,832,19.3,0.0,14.4,1,43.5
2026-02-08 00:32:27.475937,22.02,0.0,899,18.06,0.0,12.9,1,46.6
2026-02-08 01:32:27.475937,21.96,0.0,742,18.0,0.0,13.9,1,43.6
2026-02-08 02:32:27.475937,20.23,0.0,782,16.59,0.0,12.9,1,43.2
2026-02-08 03:32:27.475937,20.92,0.0,820,17.15,0.0,14.5,1,41.9
2026-02-08 04:32:27.475937,22.03,0.0,884,18.06,0.0,16.3,1,38.4
2026-02-08 05:32:27.475937,21.9,0.0,828,17.96,0.0,17.5,1,41.7
2026-02-08 06:32:27.475937,21.9,0.0,876,17.96,0.0,18.1,1,41.3
2026-02-08 07:32:27.475937,21.15,0.0,926,17.34,0.0,19.7,1,41.8
2026-02-08 08:32:27.475937,22.87,4.09,757,18.75,3.35,21.3,1,63.6
2026-02-08 09:32:27.475937,21.43,6.75,691,17.57,5.53,23.4,1,70.9
2026-02-08 10:32:27.475937,22.64,10.73,788,18.56,8.8,23.0,1,92.4
2026-02-08 11:32:27.475937,22.41,13.75,806,18.37,11.27,22.7,1,100.0
2026-02-08 12:32:27.475937,22.02,11.38,850,18.06,9.33,22.5,1,95.9
2026-02-08 13:32:27.475937,22.91,12.98,706,18.79,10.64,24.9,1,100.0
2026-02-08 14:32:27.475937,22.77,9.8,709,18.67,8.04,22.2,1,86.3
2026-02-08 15:32:27.475937,22.75,8.23,801,18.65,6.75,19.2,1,89.7
2026-02-08 16:32:27.475937,22.58,4.03,750,18.52,3.3,22.3,1,57.6
2026-02-08 17:32:27.475937,22.91,0.0,761,18.78,0.0,18.8,1,42.7
2026-02-08 18:32:27.475937,22.22,0.0,688,18.22,0.0,17.9,1,42.8
2026-02-08 19:32:27.475937,21.51,0.0,904,17.64,0.0,16.3,1,43.5
2026-02-08 20:32:27.475937,22.6,0.0,830,18.53,0.0,14.5,1,47.2
2026-02-08 21:32:27.475937,20.36,0.0,641,16.69,0.0,14.3,1,47.0
2026-02-08 22:32:27.475937,21.0,0.0,682,17.22,0.0,15.3,1,45.7
2026-02-08 23:32:27.475937,23.11,0.0,788,18.95,0.0,13.2,1,38.3
2026-02-09 00:32:27.475937,24.39,0.0,610,20.0,0.0,12.6,0,38.7
2026-02-09 01:32:27.475937,24.77,0.0,478,20.32,0.0,12.5,0,39.8
2026-02-09 02:32:27.475937,23.84,0.0,418,19.55,0.0,13.2,0,45.9
2026-02-09 03:32:27.475937,23.04,0.0,309,18.89,0.0,16.7,0,43.8
2026-02-09 04:32:27.475937,23.84,0.0,632,19.55,0.0,15.4,0,39.9
2026-02-09 05:32:27.475937,24.55,0.0,474,20.13,0.0,15.3,0,45.6
2026-02-09 06:32:27.475937,25.09,0.0,353,20.57,0.0,17.6,0,44.5
2026-02-09 07:32:27.475937,22.23,0.0,483,18.23,0.0,18.1,0,44.9
2026-02-09 08:32:27.475937,113.59,3.6,2687,93.15,2.95,22.0,0,28.8
2026-02-09 09:32:27.475937,114.6,6.46,2928,93.97,5.3,23.0,0,27.2
2026-02-09 10:32:27.475937,113.94,9.14,3231,93.43,7.49,24.2,0,33.1
2026-02-09 11:32:27.475937,112.78,10.54,2600,92.48,8.64,22.3,0,30.5
2026-02-09 12:32:27.475937,113.18,14.2,3162,92.81,11.64,23.4,0,34.6
2026-02-09 13:32:27.475937,113.72,10.26,2890,93.25,8.41,21.6,0,32.6
2026-02-09 14:32:27.475937,113.5,10.71,2793,93.07,8.78,21.4,0,29.1
2026-02-09 15:32:27.475937,113.54,7.52,2957,93.1,6.17,22.5,0,29.6
2026-02-09 16:32:27.475937,112.68,4.58,3014,92.4,3.76,20.5,0,20.8
2026-02-09 17:32:27.475937,115.06,0.0,3068,94.35,0.0,16.8,0,23.1
2026-02-09 18:32:27.475937,113.72,0.0,2886,93.25,0.0,19.2,0,20.7
2026-02-09 19:32:27.475937,24.29,0.0,383,19.92,0.0,16.9,0,38.0
2026-02-09 20:32:27.475937,24.64,0.0,545,20.21,0.0,15.7,0,45.4
2026-02-09 21:32:27.475937,24.49,0.0,459,20.08,0.0,15.3,0,45.8
2026-02-09 22:32:27.475937,22.93,0.0,546,18.81,0.0,14.3,0,45.1
2026-02-09 23:32:27.475937,23.87,0.0,660,19.57,0.0,16.0,0,44.8
2026-02-10 00:32:27.475937,24.22,0.0,527,19.86,0.0,12.2,0,43.2
2026-02-10 01:32:27.475937,23.99,0.0,433,19.67,0.0,11.9,0,38.9
2026-02-10 02:32:27.475937,23.38,0.0,363,19.17,0.0,15.5,0,36.9
2026-02-10 03:32:27.475937,23.12,0.0,632,18.96,0.0,15.0,0,47.4
2026-02-10 04:32:27.475937,23.79,0.0,545,19.51,0.0,16.8,0,43.7
2026-02-10 05:32:27.475937,23.44,0.0,601,19.22,0.0,17.3,0,40.7
2026-02-10 06:32:27.475937,23.91,0.0,510,19.6,0.0,18.9,0,42.7
2026-02-10 07:32:27.475937,23.73,0.0,479,19.46,0.0,18.4,0,40.7
2026-02-10 08:32:27.475937,113.66,3.65,2579,93.2,2.99,21.4,0,28.2
2026-02-10 09:32:27.475937,113.61,8.77,3011,93.16,7.19,24.0,0,27.4
2026-02-10 10:32:27.475937,114.76,10.67,3420,94.11,8.75,24.4,0,27.9
2026-02-10 11:32:27.475937,113.66,13.62,3327,93.21,11.17,21.8,0,33.4
2026-02-10 12:32:27.475937,112.5,10.76,2936,92.25,8.82,24.3,0,26.1
2026-02-10 13:32:27.475937,115.47,13.68,2701,94.69,11.22,25.8,0,37.2
2026-02-10 14:32:27.475937,114.01,11.31,2942,93.49,9.27,21.4,0,31.1
2026-02-10 15:32:27.475937,113.3,6.7,3024,92.9,5.49,20.0,0,30.9
2026-02-10 16:32:27.475937,113.77,3.28,3052,93.29,2.69,21.7,0,25.5
2026-02-10 17:32:27.475937,113.26,0.0,2656,92.87,0.0,20.2,0,21.0
2026-02-10 18:32:27.475937,114.04,0.0,3064,93.51,0.0,18.6,0,24.7
2026-02-10 19:32:27.475937,21.76,0.0,368,17.84,0.0,17.1,0,47.1
2026-02-10 20:32:27.475937,24.38,0.0,544,19.99,0.0,17.6,0,46.2
2026-02-10 21:32:27.475937,24.17,0.0,418,19.82,0.0,14.3,0,44.7
2026-02-10 22:32:27.475937,23.38,0.0,579,19.18,0.0,14.4,0,48.5
2026-02-10 23:32:27.475937,23.6,0.0,465,19.35,0.0,14.9,0,48.8
2026-02-11 00:32:27.475937,23.62,0.0,613,19.37,0.0,13.0,0,43.0
2026-02-11 01:32:27.475937,22.49,0.0,409,18.44,0.0,10.2,0,49.3
2026-02-11 02:32:27.475937,24.22,0.0,620,19.86,0.0,12.5,0,41.9
2026-02-11 03:32:27.475937,22.92,0.0,388,18.8,0.0,15.0,0,41.9
2026-02-11 04:32:27.475937,22.98,0.0,779,18.84,0.0,17.8,0,43.5
2026-02-11 05:32:27.475937,23.12,0.0,564,18.96,0.0,16.5,0,45.0
2026-02-11 06:32:27.475937,23.9,0.0,585,19.6,0.0,20.3,0,42.7
2026-02-11 07:32:27.475937,22.77,0.0,441,18.67,0.0,18.4,0,38.7
2026-02-11 08:32:27.475937,114.69,4.42,3012,94.05,3.62,21.2,0,25.2
2026-02-11 09:32:27.475937,113.33,6.5,2706,92.93,5.33,22.2,0,26.7
2026-02-11 10:32:27.475937,113.38,12.04,3026,92.97,9.87,23.1,0,35.0
2026-02-11 11:32:27.475937,114.29,12.08,2976,93.72,9.91,23.0,0,30.2
2026-02-11 12:32:27.475937,114.64,13.52,3152,94.01,11.09,23.5,0,30.8
2026-02-11 13:32:27.475937,112.86,13.73,2807,92.54,11.26,23.9,0,35.3
2026-02-11 14:32:27.475937,113.51,10.01,2913,93.08,8.21,22.5,0,35.7
2026-02-11 15:32:27.475937,114.69,7.38,2262,94.04,6.05,21.4,0,26.6
2026-02-11 16:32:27.475937,113.96,3.45,3105,93.45,2.83,19.3,0,23.7
2026-02-11 17:32:27.475937,113.75,0.0,2751,93.28,0.0,19.6,0,18.6
2026-02-11 18:32:27.475937,114.18,0.0,2776,93.63,0.0,15.4,0,23.7
2026-02-11 19:32:27.475937,23.82,0.0,492,19.53,0.0,17.5,0,47.4
2026-02-11 20:32:27.475937,23.79,0.0,567,19.51,0.0,15.3,0,42.6
2026-02-11 21:32:27.475937,24.49,0.0,427,20.08,0.0,14.1,0,50.3
2026-02-11 22:32:27.475937,23.41,0.0,606,19.2,0.0,14.6,0,45.9
2026-02-11 23:32:27.475937,24.34,0.0,522,19.96,0.0,12.8,0,44.6
2026-02-12 00:32:27.475937,22.73,0.0,433,18.63,0.0,12.4,0,46.9
2026-02-12 01:32:27.475937,24.0,0.0,463,19.68,0.0,15.9,0,45.7
2026-02-12 02:32:27.475937,24.21,0.0,523,19.85,0.0,12.1,0,44.0
2026-02-12 03:32:27.475937,23.39,0.0,490,19.18,0.0,15.6,0,41.6
2026-02-12 04:32:27.475937,23.69,0.0,494,19.43,0.0,16.0,0,45.7
2026-02-12 05:32:27.475937,24.41,0.0,544,20.02,0.0,18.3,0,43.3
2026-02-12 06:32:27.475937,25.57,0.0,464,20.97,0.0,18.4,0,42.0
2026-02-12 07:32:27.475937,24.7,0.0,471,20.25,0.0,19.8,0,46.6
2026-02-12 08:32:27.475937,114.84,4.0,3113,94.17,3.28,20.0,0,25.9
2026-02-12 09:32:27.475937,113.15,8.64,2883,92.78,7.08,21.9,0,33.6
2026-02-12 10:32:27.475937,114.55,11.54,2917,93.93,9.46,23.1,0,32.9
2026-02-12 11:32:27.475937,114.16,13.54,3016,93.61,11.1,25.0,0,33.1
2026-02-12 12:32:27.475937,113.89,14.59,2754,93.39,11.96,22.4,0,32.2
2026-02-12 13:32:27.475937,114.02,12.54,3316,93.49,10.28,25.1,0,28.0
2026-02-12 14:32:27.475937,113.51,9.93,2944,93.08,8.14,22.5,0,27.2
2026-02-12 15:32:27.475937,112.14,6.61,3126,91.95,5.42,21.8,0,25.4
2026-02-12 16:32:27.475937,112.58,3.43,2463,92.31,2.81,21.2,0,23.2
2026-02-12 17:32:27.475937,114.43,0.0,3159,93.83,0.0,19.4,0,17.1
2026-02-12 18:32:27.475937,113.79,0.0,3193,93.31,0.0,18.8,0,17.2
2026-02-12 19:32:27.475937,23.86,0.0,284,19.56,0.0,16.7,0,47.2
2026-02-12 20:32:27.475937,24.95,0.0,501,20.46,0.0,17.9,0,43.8
2026-02-12 21:32:27.475937,24.16,0.0,344,19.81,0.0,14.3,0,42.6
2026-02-12 22:32:27.475937,23.81,0.0,468,19.52,0.0,14.4,0,41.3
2026-02-12 23:32:27.475937,23.55,0.0,435,19.31,0.0,15.3,0,49.7
2026-02-13 00:32:27.475937,24.08,0.0,597,19.75,0.0,14.3,0,42.4
2026-02-13 01:32:27.475937,23.98,0.0,444,19.66,0.0,13.5,0,44.4
2026-02-13 02:32:27.475937,24.16,0.0,583,19.81,0.0,14.7,0,43.3
2026-02-13 03:32:27.475937,23.52,0.0,470,19.28,0.0,15.6,0,47.6
2026-02-13 04:32:27.475937,24.43,0.0,333,20.03,0.0,14.5,0,41.8
2026-02-13 05:32:27.475937,25.28,0.0,550,20.73,0.0,15.7,0,47.1
2026-02-13 06:32:27.475937,24.45,0.0,517,20.05,0.0,20.9,0,41.2
2026-02-13 07:32:27.475937,24.02,0.0,563,19.7,0.0,20.4,0,44.3
2026-02-13 08:32:27.475937,113.27,3.27,3073,92.88,2.68,22.2,0,24.9
2026-02-13 09:32:27.475937,114.34,8.41,2689,93.76,6.9,24.1,0,26.9
2026-02-13 10:32:27.475937,113.97,11.6,2342,93.46,9.51,20.2,0,36.1
2026-02-13 11:32:27.475937,113.14,12.61,2907,92.78,10.34,24.9,0,32.8
2026-02-13 12:32:27.475937,113.06,11.92,3044,92.71,9.77,23.3,0,32.1
2026-02-13 13:32:27.475937,112.26,11.83,2373,92.06,9.7,23.9,0,35.8
2026-02-13 14:32:27.475937,112.75,9.54,2830,92.46,7.82,22.8,0,23.1
2026-02-13 15:32:27.475937,114.94,7.03,3260,94.25,5.76,23.0,0,26.9
2026-02-13 16:32:27.475937,114.25,4.18,2455,93.69,3.43,21.9,0,27.4
2026-02-13 17:32:27.475937,114.37,0.0,3403,93.79,0.0,20.9,0,21.0
2026-02-13 18:32:27.475937,113.39,0.0,2891,92.98,0.0,18.5,0,19.5
2026-02-13 19:32:27.475937,25.32,0.0,371,20.76,0.0,16.4,0,43.2
2026-02-13 20:32:27.475937,25.72,0.0,560,21.09,0.0,15.0,0,41.2
2026-02-13 21:32:27.475937,24.37,0.0,375,19.99,0.0,16.6,0,45.9
2026-02-13 22:32:27.475937,24.3,0.0,411,19.92,0.0,15.1,0,42.5
2026-02-13 23:32:27.475937,23.45,0.0,612,19.23,0.0,14.9,0,40.9
2026-02-14 00:32:27.475937,22.06,0.0,754,18.09,0.0,14.0,1,44.1
2026-02-14 01:32:27.475937,22.12,0.0,882,18.14,0.0,14.1,1,47.2
2026-02-14 02:32:27.475937,21.06,0.0,664,17.27,0.0,13.1,1,44.6
2026-02-14 03:32:27.475937,23.29,0.0,742,19.1,0.0,17.6,1,39.5
2026-02-14 04:32:27.475937,23.5,0.0,789,19.27,0.0,18.3,1,42.4
2026-02-14 05:32:27.475937,21.89,0.0,773,17.95,0.0,17.1,1,41.4
2026-02-14 06:32:27.475937,19.9,0.0,881,16.32,0.0,20.1,1,44.8
2026-02-14 07:32:27.475937,21.73,0.0,900,17.82,0.0,19.7,1,41.2
2026-02-14 08:32:27.475937,23.0,3.98,650,18.86,3.26,20.8,1,60.1
2026-02-14 09:32:27.475937,22.38,6.26,906,18.35,5.13,23.8,1,71.1
2026-02-14 10:32:27.475937,23.62,8.95,803,19.37,7.34,24.5,1,85.4
2026-02-14 11:32:27.475937,22.7,11.67,640,18.61,9.57,24.7,1,92.6
2026-02-14 12:32:27.475937,23.21,14.7,900,19.03,12.05,24.0,1,100.0
2026-02-14 13:32:27.475937,24.81,10.31,891,20.35,8.45,24.7,1,87.7
2026-02-14 14:32:27.475937,22.63,11.68,872,18.56,9.58,23.3,1,94.6
2026-02-14 15:32:27.475937,21.72,7.92,880,17.81,6.49,23.0,1,82.4
2026-02-14 16:32:27.475937,23.0,4.01,935,18.86,3.29,24.2,1,63.8
2026-02-14 17:32:27.475937,21.5,0.0,864,17.63,0.0,21.6,1,39.5
2026-02-14 18:32:27.475937,22.58,0.0,642,18.52,0.0,19.5,1,46.2
2026-02-14 19:32:27.475937,20.79,0.0,899,17.05,0.0,16.7,1,44.1
2026-02-14 20:32:27.475937,22.79,0.0,683,18.69,0.0,16.7,1,42.8
2026-02-14 21:32:27.475937,23.02,0.0,958,18.87,0.0,15.9,1,37.6
2026-02-14 22:32:27.475937,21.06,0.0,776,17.27,0.0,17.8,1,45.5
2026-02-14 23:32:27.475937,23.33,0.0,847,19.13,0.0,16.5,1,44.3
2026-02-15 00:32:27.475937,22.01,0.0,702,18.05,0.0,13.0,1,43.5
2026-02-15 01:32:27.475937,20.85,0.0,809,17.09,0.0,15.4,1,40.1
2026-02-15 02:32:27.475937,21.31,0.0,818,17.48,0.0,14.5,1,43.4
2026-02-15 03:32:27.475937,21.23,0.0,742,17.41,0.0,14.1,1,50.2
2026-02-15 04:32:27.475937,22.08,0.0,717,18.1,0.0,18.2,1,47.0
2026-02-15 05:32:27.475937,22.69,0.0,577,18.6,0.0,17.4,1,46.5
2026-02-15 06:32:27.475937,21.82,0.0,888,17.89,0.0,19.7,1,44.3
2026-02-15 07:32:27.475937,21.77,0.0,888,17.85,0.0,20.4,1,37.8
2026-02-15 08:32:27.475937,21.61,3.32,849,17.72,2.72,22.2,1,59.0
2026-02-15 09:32:27.475937,23.0,6.97,906,18.86,5.72,23.3,1,72.3
2026-02-15 10:32:27.475937,22.57,9.32,756,18.51,7.64,23.9,1,86.5
2026-02-15 11:32:27.475937,22.2,11.35,910,18.21,9.31,23.9,1,98.7
2026-02-15 12:32:27.475937,21.63,10.89,723,17.74,8.93,24.3,1,97.9
2026-02-15 13:32:27.475937,23.34,10.45,803,19.14,8.57,24.0,1,85.1
2026-02-15 14:32:27.475937,23.15,10.29,862,18.98,8.44,23.5,1,87.1
2026-02-15 15:32:27.475937,22.34,8.16,727,18.32,6.69,21.8,1,86.4
2026-02-15 16:32:27.475937,20.72,3.74,872,16.99,3.07,22.4,1,65.3
2026-02-15 17:32:27.475937,21.66,0.0,926,17.76,0.0,21.7,1,47.1
2026-02-15 18:32:27.475937,20.8,0.0,822,17.05,0.0,19.2,1,44.9
2026-02-15 19:32:27.475937,22.56,0.0,987,18.5,0.0,19.9,1,46.6
2026-02-15 20:32:27.475937,23.4,0.0,876,19.19,0.0,17.5,1,43.5
2026-02-15 21:32:27.475937,22.06,0.0,783,18.09,0.0,14.9,1,44.8
2026-02-15 22:32:27.475937,22.14,0.0,802,18.16,0.0,14.2,1,44.6
2026-02-15 23:32:27.475937,21.14,0.0,920,17.33,0.0,14.9,1,41.1
2026-02-16 00:32:27.475937,24.14,0.0,551,19.8,0.0,14.3,0,37.5
2026-02-16 01:32:27.475937,22.42,0.0,538,18.38,0.0,13.7,0,48.6
2026-02-16 02:32:27.475937,24.24,0.0,459,19.88,0.0,16.9,0,44.1
2026-02-16 03:32:27.475937,23.24,0.0,491,19.06,0.0,14.7,0,45.1
2026-02-16 04:32:27.475937,24.08,0.0,434,19.75,0.0,17.5,0,43.6
