timestamp,energy_kwh,bandwidth_mbps,footfall,aqi,aqi_category,event_attendance,is_weekend
2026-01-19 13:27:03.135504,90.99,1015.5,3623,73,Moderate,0,0
2026-01-19 14:27:03.135504,81.9,925.0,4151,77,Moderate,0,0
2026-01-19 15:27:03.135504,83.31,875.4,3843,89,Moderate,0,0
2026-01-19 16:27:03.135504,84.57,895.1,4060,66,Moderate,0,0
2026-01-19 17:27:03.135504,76.99,778.4,2963,84,Moderate,0,0
2026-01-19 18:27:03.135504,68.76,553.4,3266,101,Unhealthy-SG,0,0
2026-01-19 19:27:03.135504,22.91,600.5,1503,101,Unhealthy-SG,0,0
2026-01-19 20:27:03.135504,22.82,606.8,1365,67,Moderate,0,0
2026-01-19 21:27:03.135504,24.86,638.6,1438,59,Moderate,0,0
2026-01-19 22:27:03.135504,16.38,580.4,1490,65,Moderate,0,0
2026-01-19 23:27:03.135504,23.9,645.8,203,61,Moderate,0,0
2026-01-20 00:27:03.135504,21.68,142.9,196,46,Good,0,0
2026-01-20 01:27:03.135504,30.24,145.4,215,31,Good,0,0
2026-01-20 02:27:03.135504,26.83,165.6,171,48,Good,0,0
2026-01-20 03:27:03.135504,27.34,147.1,210,42,Good,0,0
2026-01-20 04:27:03.135504,27.11,122.8,222,54,Moderate,0,0
2026-01-20 05:27:03.135504,22.57,170.9,221,52,Moderate,0,0
2026-01-20 06:27:03.135504,25.89,146.0,214,61,Moderate,0,0
2026-01-20 07:27:03.135504,21.42,123.2,178,59,Moderate,0,0
2026-01-20 08:27:03.135504,65.04,181.0,3184,92,Moderate,0,0
2026-01-20 09:27:03.135504,79.17,825.4,3312,93,Moderate,0,0
2026-01-20 10:27:03.135504,78.37,858.3,3809,78,Moderate,0,0
2026-01-20 11:27:03.135504,84.49,886.9,4013,69,Moderate,0,0
2026-01-20 12:27:03.135504,91.47,954.3,3472,68,Moderate,0,0
2026-01-20 13:27:03.135504,89.42,1015.4,4035,75,Moderate,0,0
2026-01-20 14:27:03.135504,86.45,885.6,4136,73,Moderate,0,0
2026-01-20 15:27:03.135504,94.57,929.6,4171,58,Moderate,0,0
2026-01-20 16:27:03.135504,79.59,794.0,3253,76,Moderate,0,0
2026-01-20 17:27:03.135504,73.44,746.8,3122,95,Moderate,0,0
2026-01-20 18:27:03.135504,72.92,558.2,2997,82,Moderate,0,0
2026-01-20 19:27:03.135504,25.44,542.1,1511,103,Unhealthy-SG,0,0
2026-01-20 20:27:03.135504,23.14,519.2,1589,53,Moderate,0,0
2026-01-20 21:27:03.135504,25.19,679.1,1419,60,Moderate,0,0
2026-01-20 22:27:03.135504,20.13,586.5,1569,40,Good,0,0
2026-01-20 23:27:03.135504,24.77,538.9,213,53,Moderate,0,0
2026-01-21 00:27:03.135504,22.76,170.6,161,41,Good,0,0
2026-01-21 01:27:03.135504,23.21,132.8,204,47,Good,0,0
2026-01-21 02:27:03.135504,33.57,111.0,183,51,Moderate,0,0
2026-01-21 03:27:03.135504,24.71,154.9,203,44,Good,0,0
2026-01-21 04:27:03.135504,25.62,112.8,216,51,Moderate,0,0
2026-01-21 05:27:03.135504,20.8,176.4,171,39,Good,0,0
2026-01-21 06:27:03.135504,19.92,182.3,200,31,Good,0,0
2026-01-21 07:27:03.135504,22.04,163.8,223,54,Moderate,0,0
2026-01-21 08:27:03.135504,72.35,104.5,2612,81,Moderate,0,0
2026-01-21 09:27:03.135504,74.58,821.5,3091,76,Moderate,0,0
2026-01-21 10:27:03.135504,89.37,909.2,3444,84,Moderate,0,0
2026-01-21 11:27:03.135504,88.31,963.3,3237,75,Moderate,0,0
2026-01-21 12:27:03.135504,89.34,959.0,3594,70,Moderate,0,0
2026-01-21 13:27:03.135504,90.85,1127.9,3923,84,Moderate,0,0
2026-01-21 14:27:03.135504,80.53,990.2,3748,65,Moderate,0,0
2026-01-21 15:27:03.135504,88.65,993.9,3556,72,Moderate,0,0
2026-01-21 16:27:03.135504,80.1,875.7,3102,80,Moderate,204,0
2026-01-21 17:27:03.135504,74.59,730.3,3158,89,Moderate,216,0
2026-01-21 18:27:03.135504,71.13,612.5,3051,82,Moderate,127,0
2026-01-21 19:27:03.135504,23.96,566.0,1545,96,Moderate,102,0
2026-01-21 20:27:03.135504,23.28,554.0,1320,54,Moderate,0,0
2026-01-21 21:27:03.135504,25.13,596.7,1435,50,Good,0,0
2026-01-21 22:27:03.135504,18.6,617.9,1548,65,Moderate,0,0
2026-01-21 23:27:03.135504,23.25,667.3,207,54,Moderate,0,0
2026-01-22 00:27:03.135504,19.64,121.9,231,49,Good,0,0
2026-01-22 01:27:03.135504,28.47,164.7,190,53,Moderate,0,0
2026-01-22 02:27:03.135504,23.85,151.9,195,32,Good,0,0
2026-01-22 03:27:03.135504,27.27,121.5,157,35,Good,0,0
2026-01-22 04:27:03.135504,26.35,145.5,197,52,Moderate,0,0
2026-01-22 05:27:03.135504,23.75,113.3,184,50,Good,0,0
2026-01-22 06:27:03.135504,23.72,150.8,178,43,Good,0,0
2026-01-22 07:27:03.135504,23.61,178.5,209,57,Moderate,0,0
2026-01-22 08:27:03.135504,68.09,175.0,2786,78,Moderate,0,0
2026-01-22 09:27:03.135504,75.22,762.6,3605,90,Moderate,0,0
2026-01-22 10:27:03.135504,82.19,906.5,3080,88,Moderate,0,0
2026-01-22 11:27:03.135504,82.31,968.5,3912,60,Moderate,0,0
2026-01-22 12:27:03.135504,89.22,943.8,3796,82,Moderate,0,0
2026-01-22 13:27:03.135504,90.6,983.9,3496,45,Good,0,0
2026-01-22 14:27:03.135504,91.05,1017.1,3697,63,Moderate,0,0
2026-01-22 15:27:03.135504,90.1,1026.8,3454,74,Moderate,0,0
2026-01-22 16:27:03.135504,84.3,828.6,3542,71,Moderate,0,0
2026-01-22 17:27:03.135504,79.05,766.3,3311,81,Moderate,0,0
2026-01-22 18:27:03.135504,69.64,613.2,3048,99,Moderate,0,0
2026-01-22 19:27:03.135504,26.74,575.0,1445,85,Moderate,0,0
2026-01-22 20:27:03.135504,24.51,611.4,1661,57,Moderate,0,0
2026-01-22 21:27:03.135504,26.69,548.9,1457,46,Good,0,0
2026-01-22 22:27:03.135504,24.34,671.6,1511,52,Moderate,0,0
2026-01-22 23:27:03.135504,26.8,601.7,204,57,Moderate,0,0
2026-01-23 00:27:03.135504,20.82,159.5,213,48,Good,0,0
2026-01-23 01:27:03.135504,25.71,132.4,192,44,Good,0,0
2026-01-23 02:27:03.135504,21.58,126.0,199,30,Good,0,0
2026-01-23 03:27:03.135504,24.56,165.4,199,41,Good,0,0
2026-01-23 04:27:03.135504,24.82,155.8,207,48,Good,0,0
2026-01-23 05:27:03.135504,24.12,162.2,210,41,Good,0,0
2026-01-23 06:27:03.135504,22.39,136.5,218,45,Good,0,0
2026-01-23 07:27:03.135504,25.87,127.2,210,44,Good,0,0
2026-01-23 08:27:03.135504,68.85,124.9,3119,86,Moderate,0,0
2026-01-23 09:27:03.135504,72.78,810.8,3205,89,Moderate,0,0
2026-01-23 10:27:03.135504,82.49,862.4,3539,100,Moderate,0,0
2026-01-23 11:27:03.135504,83.91,942.5,3702,61,Moderate,0,0
2026-01-23 12:27:03.135504,84.99,941.9,4371,71,Moderate,0,0
2026-01-23 13:27:03.135504,88.97,1026.6,4372,76,Moderate,0,0
2026-01-23 14:27:03.135504,91.31,1044.3,3779,59,Moderate,0,0
2026-01-23 15:27:03.135504,83.54,918.3,3593,59,Moderate,0,0
2026-01-23 16:27:03.135504,79.08,940.9,3837,66,Moderate,175,0
2026-01-23 17:27:03.135504,75.85,791.7,3373,86,Moderate,137,0
2026-01-23 18:27:03.135504,66.78,630.8,2671,95,Moderate,87,0
2026-01-23 19:27:03.135504,25.98,584.7,1458,77,Moderate,158,0
2026-01-23 20:27:03.135504,23.9,579.5,1421,48,Good,0,0
2026-01-23 21:27:03.135504,26.35,584.6,1438,55,Moderate,0,0
2026-01-23 22:27:03.135504,26.63,639.8,1546,37,Good,0,0
2026-01-23 23:27:03.135504,25.42,640.6,214,43,Good,0,0
2026-01-24 00:27:03.135504,25.8,222.6,88,50,Good,0,1
2026-01-24 01:27:03.135504,19.87,126.4,89,39,Good,0,1
2026-01-24 02:27:03.135504,21.39,169.9,92,32,Good,0,1
2026-01-24 03:27:03.135504,22.71,209.3,94,45,Good,0,1
2026-01-24 04:27:03.135504,19.25,244.8,99,24,Good,0,1
2026-01-24 05:27:03.135504,25.81,211.9,117,47,Good,0,1
2026-01-24 06:27:03.135504,32.85,213.1,106,44,Good,0,1
2026-01-24 07:27:03.135504,29.88,190.5,104,59,Moderate,0,1
2026-01-24 08:27:03.135504,37.54,152.6,107,64,Moderate,0,1
2026-01-24 09:27:03.135504,38.16,175.1,85,90,Moderate,0,1
2026-01-24 10:27:03.135504,38.82,148.3,565,86,Moderate,0,1
2026-01-24 11:27:03.135504,36.17,187.1,553,73,Moderate,0,1
2026-01-24 12:27:03.135504,39.01,178.0,506,85,Moderate,0,1
2026-01-24 13:27:03.135504,43.21,201.1,568,64,Moderate,0,1
2026-01-24 14:27:03.135504,37.33,168.2,536,81,Moderate,0,1
2026-01-24 15:27:03.135504,42.81,181.3,552,74,Moderate,0,1
2026-01-24 16:27:03.135504,34.3,228.2,482,66,Moderate,0,1
2026-01-24 17:27:03.135504,26.74,191.0,100,95,Moderate,0,1
2026-01-24 18:27:03.135504,25.43,180.2,87,92,Moderate,286,1
2026-01-24 19:27:03.135504,21.62,173.4,91,91,Moderate,97,1
2026-01-24 20:27:03.135504,22.98,211.9,94,55,Moderate,271,1
2026-01-24 21:27:03.135504,24.16,165.4,96,38,Good,211,1
2026-01-24 22:27:03.135504,16.52,200.3,94,37,Good,0,1
2026-01-24 23:27:03.135504,20.32,190.6,96,35,Good,0,1
2026-01-25 00:27:03.135504,23.02,181.0,96,46,Good,0,1
2026-01-25 01:27:03.135504,20.36,215.3,96,29,Good,0,1
2026-01-25 02:27:03.135504,20.65,207.0,96,42,Good,0,1
2026-01-25 03:27:03.135504,22.6,191.4,104,29,Good,0,1
2026-01-25 04:27:03.135504,20.28,196.9,106,43,Good,0,1
2026-01-25 05:27:03.135504,17.89,224.1,104,36,Good,0,1
2026-01-25 06:27:03.135504,37.4,210.5,101,30,Good,0,1
2026-01-25 07:27:03.135504,29.28,234.8,104,50,Good,0,1
2026-01-25 08:27:03.135504,33.07,198.7,97,71,Moderate,0,1
2026-01-25 09:27:03.135504,36.75,149.0,107,76,Moderate,0,1
2026-01-25 10:27:03.135504,38.38,203.2,493,100,Moderate,0,1
2026-01-25 11:27:03.135504,36.73,189.1,550,68,Moderate,0,1
2026-01-25 12:27:03.135504,37.98,89.4,439,83,Moderate,0,1
2026-01-25 13:27:03.135504,40.64,228.5,469,71,Moderate,0,1
2026-01-25 14:27:03.135504,38.08,201.7,544,67,Moderate,0,1
2026-01-25 15:27:03.135504,34.06,160.3,561,66,Moderate,0,1
2026-01-25 16:27:03.135504,39.63,179.5,465,62,Moderate,0,1
2026-01-25 17:27:03.135504,29.12,194.0,107,77,Moderate,0,1
2026-01-25 18:27:03.135504,28.23,197.9,94,93,Moderate,0,1
2026-01-25 19:27:03.135504,21.53,205.1,113,79,Moderate,0,1
2026-01-25 20:27:03.135504,22.3,207.2,111,64,Moderate,0,1
2026-01-25 21:27:03.135504,21.04,236.2,106,56,Moderate,0,1
2026-01-25 22:27:03.135504,17.04,238.5,94,43,Good,0,1
2026-01-25 23:27:03.135504,19.02,172.8,90,50,Good,0,1
2026-01-26 00:27:03.135504,25.32,161.6,175,37,Good,0,0
2026-01-26 01:27:03.135504,24.85,161.2,198,26,Good,0,0
2026-01-26 02:27:03.135504,29.4,146.1,190,25,Good,0,0
2026-01-26 03:27:03.135504,26.04,157.7,229,29,Good,0,0
2026-01-26 04:27:03.135504,21.88,190.3,200,48,Good,0,0
2026-01-26 05:27:03.135504,27.05,101.4,202,47,Good,0,0
2026-01-26 06:27:03.135504,25.82,126.5,198,38,Good,0,0
2026-01-26 07:27:03.135504,25.99,167.8,199,46,Good,0,0
2026-01-26 08:27:03.135504,66.61,151.4,2812,65,Moderate,0,0
2026-01-26 09:27:03.135504,75.79,850.9,3291,83,Moderate,0,0
2026-01-26 10:27:03.135504,79.7,875.2,3649,80,Moderate,0,0
2026-01-26 11:27:03.135504,85.29,925.8,3595,63,Moderate,0,0
2026-01-26 12:27:03.135504,86.6,960.5,3820,72,Moderate,0,0
2026-01-26 13:27:03.135504,90.24,942.5,3762,54,Moderate,0,0
2026-01-26 14:27:03.135504,91.98,1014.8,4194,65,Moderate,0,0
2026-01-26 15:27:03.135504,86.13,922.8,3947,56,Moderate,0,0
2026-01-26 16:27:03.135504,81.01,791.7,4086,75,Moderate,0,0
2026-01-26 17:27:03.135504,74.1,799.2,2880,98,Moderate,0,0
2026-01-26 18:27:03.135504,67.37,623.8,3072,64,Moderate,0,0
2026-01-26 19:27:03.135504,23.65,574.0,1501,77,Moderate,0,0
2026-01-26 20:27:03.135504,27.73,581.2,1729,50,Good,0,0
2026-01-26 21:27:03.135504,27.82,619.4,1295,50,Good,0,0
2026-01-26 22:27:03.135504,23.87,675.1,1471,51,Moderate,0,0
2026-01-26 23:27:03.135504,22.22,565.7,195,38,Good,0,0
2026-01-27 00:27:03.135504,19.59,130.9,218,28,Good,0,0
2026-01-27 01:27:03.135504,26.56,156.1,217,42,Good,0,0
2026-01-27 02:27:03.135504,27.12,140.3,172,29,Good,0,0
2026-01-27 03:27:03.135504,24.9,111.9,222,40,Good,0,0
2026-01-27 04:27:03.135504,24.83,150.1,206,34,Good,0,0
2026-01-27 05:27:03.135504,25.85,178.2,212,37,Good,0,0
2026-01-27 06:27:03.135504,23.58,155.5,202,38,Good,0,0
2026-01-27 07:27:03.135504,26.91,185.3,201,47,Good,0,0
2026-01-27 08:27:03.135504,69.77,164.2,2815,78,Moderate,0,0
2026-01-27 09:27:03.135504,76.73,777.0,3378,87,Moderate,0,0
2026-01-27 10:27:03.135504,78.72,841.5,4123,84,Moderate,0,0
2026-01-27 11:27:03.135504,85.67,921.6,3481,56,Moderate,0,0
2026-01-27 12:27:03.135504,92.11,995.5,3653,67,Moderate,0,0
2026-01-27 13:27:03.135504,92.91,937.6,3855,78,Moderate,0,0
2026-01-27 14:27:03.135504,88.26,948.7,3751,60,Moderate,0,0
2026-01-27 15:27:03.135504,88.88,915.2,3660,66,Moderate,0,0
2026-01-27 16:27:03.135504,81.18,917.5,3219,62,Moderate,0,0
2026-01-27 17:27:03.135504,75.71,761.6,2671,93,Moderate,0,0
2026-01-27 18:27:03.135504,69.23,570.1,3640,90,Moderate,0,0
2026-01-27 19:27:03.135504,23.12,624.8,1557,77,Moderate,0,0
2026-01-27 20:27:03.135504,24.85,545.4,1499,51,Moderate,0,0
2026-01-27 21:27:03.135504,24.69,622.7,1608,49,Good,0,0
2026-01-27 22:27:03.135504,24.27,558.0,1367,36,Good,0,0
2026-01-27 23:27:03.135504,21.86,641.6,207,34,Good,0,0
2026-01-28 00:27:03.135504,23.93,178.5,209,27,Good,0,0
2026-01-28 01:27:03.135504,26.42,168.1,184,40,Good,0,0
2026-01-28 02:27:03.135504,23.38,146.2,211,35,Good,0,0
2026-01-28 03:27:03.135504,15.0,149.7,205,45,Good,0,0
2026-01-28 04:27:03.135504,26.96,161.5,192,43,Good,0,0
2026-01-28 05:27:03.135504,25.97,139.0,203,37,Good,0,0
2026-01-28 06:27:03.135504,21.83,169.3,231,39,Good,0,0
2026-01-28 07:27:03.135504,29.34,160.5,197,36,Good,0,0
2026-01-28 08:27:03.135504,67.21,128.0,2890,66,Moderate,0,0
2026-01-28 09:27:03.135504,77.54,826.2,3533,73,Moderate,0,0
2026-01-28 10:27:03.135504,84.37,854.9,3335,85,Moderate,0,0
2026-01-28 11:27:03.135504,86.18,928.5,3542,60,Moderate,0,0
2026-01-28 12:27:03.135504,87.17,978.9,3416,59,Moderate,0,0
2026-01-28 13:27:03.135504,90.93,1010.4,4088,56,Moderate,0,0
2026-01-28 14:27:03.135504,86.22,965.4,4136,65,Moderate,0,0
2026-01-28 15:27:03.135504,85.98,879.8,3623,74,Moderate,0,0
2026-01-28 16:27:03.135504,78.75,864.7,3623,77,Moderate,169,0
2026-01-28 17:27:03.135504,76.03,801.7,3831,93,Moderate,219,0
2026-01-28 18:27:03.135504,64.45,657.8,2534,89,Moderate,153,0
2026-01-28 19:27:03.135504,19.43,622.5,1390,78,Moderate,288,0
2026-01-28 20:27:03.135504,28.92,595.8,1551,42,Good,0,0
2026-01-28 21:27:03.135504,27.87,631.7,1315,30,Good,0,0
2026-01-28 22:27:03.135504,19.16,545.8,1338,36,Good,0,0
2026-01-28 23:27:03.135504,23.94,618.1,207,33,Good,0,0
2026-01-29 00:27:03.135504,26.12,160.4,187,36,Good,0,0
2026-01-29 01:27:03.135504,25.26,156.5,236,36,Good,0,0
2026-01-29 02:27:03.135504,21.76,162.2,207,23,Good,0,0
2026-01-29 03:27:03.135504,23.49,115.0,225,45,Good,0,0
2026-01-29 04:27:03.135504,25.02,155.6,196,35,Good,0,0
2026-01-29 05:27:03.135504,21.18,168.2,188,25,Good,0,0
2026-01-29 06:27:03.135504,23.25,118.6,206,41,Good,0,0
2026-01-29 07:27:03.135504,27.46,118.3,199,48,Good,0,0
2026-01-29 08:27:03.135504,72.97,124.7,2659,79,Moderate,0,0
2026-01-29 09:27:03.135504,78.04,745.4,3163,79,Moderate,0,0
2026-01-29 10:27:03.135504,86.65,913.4,3896,68,Moderate,0,0
2026-01-29 11:27:03.135504,82.37,947.7,4292,59,Moderate,0,0
2026-01-29 12:27:03.135504,88.45,1002.0,4342,49,Good,0,0
2026-01-29 13:27:03.135504,87.29,1015.7,4528,60,Moderate,0,0
2026-01-29 14:27:03.135504,88.46,979.1,3973,62,Moderate,0,0
2026-01-29 15:27:03.135504,85.33,893.5,4275,60,Moderate,0,0
2026-01-29 16:27:03.135504,80.32,919.2,3942,61,Moderate,0,0
2026-01-29 17:27:03.135504,75.21,904.2,3670,86,Moderate,0,0
2026-01-29 18:27:03.135504,71.06,600.1,3009,81,Moderate,0,0
2026-01-29 19:27:03.135504,30.45,590.7,1628,71,Moderate,0,0
2026-01-29 20:27:03.135504,24.73,556.9,1471,55,Moderate,0,0
2026-01-29 21:27:03.135504,26.89,536.3,1403,47,Good,0,0
2026-01-29 22:27:03.135504,31.15,575.5,1572,39,Good,0,0
2026-01-29 23:27:03.135504,18.78,648.4,198,32,Good,0,0
2026-01-30 00:27:03.135504,27.83,149.8,209,22,Good,0,0
2026-01-30 01:27:03.135504,29.44,134.9,172,25,Good,0,0
2026-01-30 02:27:03.135504,29.03,156.5,216,28,Good,0,0
2026-01-30 03:27:03.135504,24.24,158.9,201,29,Good,0,0
2026-01-30 04:27:03.135504,25.93,154.8,202,40,Good,0,0
2026-01-30 05:27:03.135504,26.02,143.4,200,25,Good,0,0
2026-01-30 06:27:03.135504,24.0,170.6,203,48,Good,0,0
2026-01-30 07:27:03.135504,26.22,139.1,202,42,Good,0,0
2026-01-30 08:27:03.135504,68.47,142.1,2660,87,Moderate,0,0
2026-01-30 09:27:03.135504,77.85,782.7,3269,48,Good,0,0
2026-01-30 10:27:03.135504,81.56,833.3,3829,64,Moderate,0,0
2026-01-30 11:27:03.135504,91.35,962.9,3305,60,Moderate,0,0
2026-01-30 12:27:03.135504,82.11,977.4,4218,61,Moderate,0,0
2026-01-30 13:27:03.135504,92.03,1004.7,4314,77,Moderate,0,0
2026-01-30 14:27:03.135504,92.57,918.0,3802,62,Moderate,0,0
2026-01-30 15:27:03.135504,82.39,876.0,3789,64,Moderate,0,0
2026-01-30 16:27:03.135504,81.86,882.9,3423,69,Moderate,196,0
2026-01-30 17:27:03.135504,73.15,700.8,3510,85,Moderate,150,0
2026-01-30 18:27:03.135504,69.04,560.7,2460,76,Moderate,142,0
2026-01-30 19:27:03.135504,22.16,599.9,1242,83,Moderate,291,0
2026-01-30 20:27:03.135504,20.78,599.4,1402,59,Moderate,0,0
2026-01-30 21:27:03.135504,25.78,646.0,1474,28,Good,0,0
2026-01-30 22:27:03.135504,21.23,614.6,1416,33,Good,0,0
2026-01-30 23:27:03.135504,26.03,644.7,193,42,Good,0,0
2026-01-31 00:27:03.135504,20.17,202.8,112,34,Good,0,1
2026-01-31 01:27:03.135504,15.0,217.8,107,24,Good,0,1
2026-01-31 02:27:03.135504,22.02,161.2,100,25,Good,0,1
2026-01-31 03:27:03.135504,20.42,219.3,88,28,Good,0,1
2026-01-31 04:27:03.135504,15.28,197.7,86,20,Good,0,1
2026-01-31 05:27:03.135504,18.38,183.9,98,42,Good,0,1
2026-01-31 06:27:03.135504,30.29,190.7,100,41,Good,0,1
2026-01-31 07:27:03.135504,33.06,255.2,95,49,Good,0,1
2026-01-31 08:27:03.135504,37.36,167.4,89,63,Moderate,0,1
2026-01-31 09:27:03.135504,34.63,219.2,96,75,Moderate,0,1
2026-01-31 10:27:03.135504,34.78,209.4,505,83,Moderate,0,1
2026-01-31 11:27:03.135504,39.87,198.0,465,57,Moderate,0,1
2026-01-31 12:27:03.135504,38.83,170.3,504,61,Moderate,0,1
2026-01-31 13:27:03.135504,41.02,189.9,481,66,Moderate,0,1
2026-01-31 14:27:03.135504,38.16,200.3,468,53,Moderate,0,1
2026-01-31 15:27:03.135504,39.59,227.9,491,75,Moderate,0,1
2026-01-31 16:27:03.135504,38.56,257.4,518,55,Moderate,0,1
2026-01-31 17:27:03.135504,31.35,167.6,100,92,Moderate,0,1
2026-01-31 18:27:03.135504,29.28,186.3,109,81,Moderate,284,1
2026-01-31 19:27:03.135504,21.28,207.7,96,81,Moderate,167,1
2026-01-31 20:27:03.135504,21.74,255.7,96,41,Good,245,1
2026-01-31 21:27:03.135504,22.13,217.4,102,31,Good,130,1
2026-01-31 22:27:03.135504,20.06,170.1,96,50,Good,0,1
2026-01-31 23:27:03.135504,15.18,179.4,106,48,Good,0,1
2026-02-01 00:27:03.135504,20.18,208.3,95,27,Good,0,1
2026-02-01 01:27:03.135504,22.41,236.5,98,32,Good,0,1
2026-02-01 02:27:03.135504,21.99,156.1,110,46,Good,0,1
2026-02-01 03:27:03.135504,22.13,159.4,84,25,Good,0,1
2026-02-01 04:27:03.135504,19.9,174.9,108,44,Good,0,1
2026-02-01 05:27:03.135504,18.56,161.2,98,27,Good,0,1
2026-02-01 06:27:03.135504,32.7,226.9,92,27,Good,0,1
2026-02-01 07:27:03.135504,34.84,159.9,100,51,Moderate,0,1
2026-02-01 08:27:03.135504,34.77,254.5,87,72,Moderate,0,1
2026-02-01 09:27:03.135504,36.35,201.3,104,85,Moderate,0,1
2026-02-01 10:27:03.135504,37.36,220.4,543,67,Moderate,0,1
2026-02-01 11:27:03.135504,40.66,205.2,495,52,Moderate,0,1
2026-02-01 12:27:03.135504,38.32,197.9,583,62,Moderate,0,1
2026-02-01 13:27:03.135504,40.86,205.5,515,62,Moderate,0,1
2026-02-01 14:27:03.135504,34.33,176.6,485,63,Moderate,0,1
2026-02-01 15:27:03.135504,37.01,174.4,513,61,Moderate,0,1
2026-02-01 16:27:03.135504,30.98,225.7,516,46,Good,0,1
2026-02-01 17:27:03.135504,34.68,229.8,99,74,Moderate,0,1
2026-02-01 18:27:03.135504,31.65,134.8,103,80,Moderate,0,1
2026-02-01 19:27:03.135504,25.79,184.7,102,73,Moderate,0,1
2026-02-01 20:27:03.135504,23.0,158.8,112,62,Moderate,0,1
2026-02-01 21:27:03.135504,16.2,218.3,97,39,Good,0,1
2026-02-01 22:27:03.135504,20.97,215.5,101,36,Good,0,1
2026-02-01 23:27:03.135504,17.26,191.0,91,20,Good,0,1
2026-02-02 00:27:03.135504,28.35,134.8,191,38,Good,0,0
2026-02-02 01:27:03.135504,23.5,122.0,215,20,Good,0,0
2026-02-02 02:27:03.135504,24.8,149.4,175,22,Good,0,0
2026-02-02 03:27:03.135504,28.02,158.3,215,36,Good,0,0
2026-02-02 04:27:03.135504,21.89,131.2,195,34,Good,0,0
2026-02-02 05:27:03.135504,22.29,142.7,194,33,Good,0,0
2026-02-02 06:27:03.135504,18.08,176.3,208,39,Good,0,0
2026-02-02 07:27:03.135504,28.36,154.1,222,54,Moderate,0,0
2026-02-02 08:27:03.135504,67.78,168.2,2791,62,Moderate,0,0
2026-02-02 09:27:03.135504,76.49,760.5,3884,77,Moderate,0,0
2026-02-02 10:27:03.135504,86.99,783.8,3509,78,Moderate,0,0
2026-02-02 11:27:03.135504,83.88,908.3,4350,60,Moderate,0,0
2026-02-02 12:27:03.135504,86.01,943.8,3503,62,Moderate,0,0
2026-02-02 13:27:03.135504,87.7,1044.9,3727,57,Moderate,0,0
2026-02-02 14:27:03.135504,84.49,1048.8,3914,68,Moderate,0,0
2026-02-02 15:27:03.135504,83.12,966.1,3521,63,Moderate,0,0
2026-02-02 16:27:03.135504,82.24,890.8,4013,71,Moderate,0,0
2026-02-02 17:27:03.135504,73.52,811.4,3362,83,Moderate,0,0
2026-02-02 18:27:03.135504,70.21,612.6,3113,84,Moderate,0,0
2026-02-02 19:27:03.135504,25.81,549.9,1586,75,Moderate,0,0
2026-02-02 20:27:03.135504,23.88,635.9,1569,40,Good,0,0
2026-02-02 21:27:03.135504,24.17,607.4,1461,43,Good,0,0
2026-02-02 22:27:03.135504,19.47,572.6,1493,41,Good,0,0
2026-02-02 23:27:03.135504,25.09,606.1,181,43,Good,0,0
2026-02-03 00:27:03.135504,28.19,150.6,187,26,Good,0,0
2026-02-03 01:27:03.135504,21.01,135.9,230,20,Good,0,0
2026-02-03 02:27:03.135504,24.2,157.6,199,20,Good,0,0
2026-02-03 03:27:03.135504,23.13,142.8,202,30,Good,0,0
2026-02-03 04:27:03.135504,28.44,185.6,197,31,Good,0,0
2026-02-03 05:27:03.135504,25.92,118.0,218,36,Good,0,0
2026-02-03 06:27:03.135504,23.96,125.0,192,29,Good,0,0
2026-02-03 07:27:03.135504,28.81,173.2,173,35,Good,0,0
2026-02-03 08:27:03.135504,73.02,133.7,2394,52,Moderate,0,0
2026-02-03 09:27:03.135504,76.66,833.7,3371,70,Moderate,0,0
2026-02-03 10:27:03.135504,79.65,930.4,3561,81,Moderate,0,0
2026-02-03 11:27:03.135504,89.88,841.9,3722,53,Moderate,0,0
2026-02-03 12:27:03.135504,84.35,957.6,3474,64,Moderate,0,0
2026-02-03 13:27:03.135504,88.53,943.8,4755,51,Moderate,0,0
2026-02-03 14:27:03.135504,84.09,1005.9,3983,66,Moderate,0,0
2026-02-03 15:27:03.135504,87.37,963.6,3896,54,Moderate,0,0
2026-02-03 16:27:03.135504,79.23,806.2,3453,58,Moderate,0,0
2026-02-03 17:27:03.135504,74.79,844.0,3263,83,Moderate,0,0
2026-02-03 18:27:03.135504,66.47,643.5,3038,87,Moderate,0,0
2026-02-03 19:27:03.135504,23.2,586.3,1545,73,Moderate,0,0
2026-02-03 20:27:03.135504,24.69,636.2,1613,49,Good,0,0
2026-02-03 21:27:03.135504,25.63,571.0,1375,37,Good,0,0
2026-02-03 22:27:03.135504,25.66,615.1,1625,39,Good,0,0
2026-02-03 23:27:03.135504,22.31,556.7,192,35,Good,0,0
2026-02-04 00:27:03.135504,26.55,165.7,220,20,Good,0,0
2026-02-04 01:27:03.135504,24.12,147.9,205,25,Good,0,0
2026-02-04 02:27:03.135504,28.05,149.8,202,24,Good,0,0
2026-02-04 03:27:03.135504,24.18,136.5,183,30,Good,0,0
2026-02-04 04:27:03.135504,23.27,170.8,183,20,Good,0,0
2026-02-04 05:27:03.135504,23.74,145.0,218,28,Good,0,0
2026-02-04 06:27:03.135504,24.83,168.8,184,41,Good,0,0
2026-02-04 07:27:03.135504,23.85,142.5,177,48,Good,0,0
2026-02-04 08:27:03.135504,69.1,134.2,2650,69,Moderate,0,0
